Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
3/6/2019,-0.004098360655737654,-0.004081632653061273,0.004065040650406582,0.0,0.0,-0.0117647058823529,-0.011904761904761862,-0.015810276679841695,-0.01520912547528519,-0.011029411764705954,-0.010238907849829393,-0.006493506493506551
3/7/2019,0.008230452674897082,0.008196721311475308,-0.0080971659919028,-0.0039525691699603405,-0.007874015748031482,-0.01984126984126977,-0.0200803212851407,-0.0200803212851407,-0.019305019305019266,-0.018587360594795488,-0.01379310344827589,-0.009803921568627527
3/8/2019,0.0,0.0,0.004081632653061051,0.0,0.003968253968253954,-0.0080971659919028,-0.004098360655737654,-0.008196721311475419,-0.011811023622047334,-0.007575757575757569,-0.010489510489510412,-0.009900990099009799
3/11/2019,-0.004081632653061273,-0.004065040650406471,0.0,0.007936507936507908,0.0,0.008163265306122547,0.008230452674897082,0.008264462809917328,0.007968127490039834,0.007633587786259444,0.010600706713780772,0.010000000000000009
3/12/2019,0.0,0.004081632653061051,0.0,-0.003937007874015852,-0.0039525691699603405,-0.0080971659919028,-0.01632653061224487,-0.012295081967213073,-0.011857707509881354,-0.011363636363636465,-0.013986013986013957,-0.009900990099009799
3/13/2019,-0.004098360655737654,-0.008130081300813052,-0.004065040650406471,0.0,0.003968253968253954,0.0,0.0,0.004149377593360981,0.0040000000000000036,0.0,0.0,0.006666666666666599
3/14/2019,0.020576131687242816,0.008196721311475308,0.0,-0.0039525691699603405,-0.0039525691699603405,0.004081632653061051,0.004149377593360981,0.004132231404958775,0.007968127490039834,0.00766283524904221,0.014184397163120588,0.0066225165562914245
3/15/2019,-0.008064516129032251,0.0,0.0,0.0,0.0,-0.012195121951219412,-0.012396694214875992,-0.012345679012345734,-0.015810276679841695,-0.01520912547528519,-0.010489510489510412,-0.006578947368421018
3/18/2019,0.004065040650406582,0.0,-0.004081632653061273,-0.003968253968254065,0.0,0.008230452674897082,0.008368200836819994,0.008333333333333304,0.008032128514056103,0.0038610038610038533,0.0,-0.0033112582781458233
3/19/2019,-0.004048582995951455,0.004065040650406582,0.008196721311475308,0.003984063745019917,-0.007936507936507908,0.004081632653061051,0.004149377593360981,0.0,0.0,0.0038461538461538325,0.0035335689045936647,0.0033222591362127574
3/20/2019,-0.004065040650406471,-0.0080971659919028,0.008130081300812941,-0.011904761904761862,-0.0119999999999999,-0.024390243902439046,-0.03305785123966942,-0.03305785123966942,-0.027888446215139417,-0.026819923371647403,-0.017605633802816878,-0.013245033112582738
3/21/2019,0.024489795918367196,0.008163265306122547,0.0040322580645162365,0.00401606425702794,0.004048582995951344,0.004166666666666874,0.0,0.0,0.0,0.0,-0.0035842293906810374,-0.006711409395973145
3/22/2019,-0.007968127490039723,0.004048582995951344,-0.012048192771084487,-0.008000000000000007,-0.012096774193548265,-0.04149377593361003,-0.04273504273504258,-0.04273504273504258,-0.040983606557377095,-0.03937007874015752,-0.03237410071942437,-0.027027027027027084
3/25/2019,-0.008032128514056214,-0.004032258064516014,0.0,0.0040322580645162365,-0.01632653061224487,-0.0216450216450218,-0.022321428571428714,-0.013392857142857206,-0.008547008547008517,-0.004098360655737654,-0.0037174721189590088,-0.003472222222222099
3/26/2019,-0.004048582995951455,-0.012145748987854366,0.0,0.0,0.012448132780082943,-0.008849557522123686,-0.004566210045662045,-0.013574660633484115,-0.012931034482758563,-0.008230452674897082,-0.003731343283582156,-0.0034843205574913716
3/27/2019,-0.004065040650406471,-0.004098360655737654,-0.008130081300813052,-0.012048192771084487,-0.016393442622950838,-0.008928571428571397,-0.00917431192660556,0.0,-0.004366812227074357,-0.008298755186721962,-0.014981273408239737,-0.010489510489510412
3/28/2019,-0.004081632653061273,0.008230452674897082,-0.004098360655737654,-0.008130081300813052,0.0,0.0045045045045044585,0.0092592592592593,0.00917431192660545,0.004385964912280826,0.0,-0.0038022813688212143,-0.007067137809187329
3/29/2019,-0.004098360655737654,-0.004081632653061273,-0.012345679012345734,0.0,0.0,0.017937219730941756,0.013761467889908063,0.013636363636363447,0.008733624454148492,0.008368200836819994,0.003816793893129722,0.0
4/1/2019,-0.004115226337448652,-0.004098360655737654,0.012500000000000178,0.008196721311475308,0.004166666666666874,0.026431718061673992,0.03619909502262453,0.03587443946188351,0.03896103896103886,0.03319502074688807,0.03041825095057038,0.028469750889679846
4/2/2019,0.004132231404958775,-0.004115226337448652,-0.004115226337448652,-0.004065040650406471,0.0,-0.012875536480686844,-0.013100436681222849,-0.012987012987013102,-0.008333333333333304,-0.004016064257028162,-0.0036900369003689537,-0.0034602076124568004
4/3/2019,-0.004115226337448652,0.004132231404958775,0.008264462809917328,0.0,0.0,0.013043478260869712,0.013274336283185972,0.01754385964912286,0.01680672268907557,0.016129032258064502,0.01851851851851838,0.01736111111111116
4/4/2019,0.004132231404958775,0.0,0.0,0.004081632653061051,0.0,0.0,0.0,0.0,-0.004132231404958553,-0.003968253968254065,-0.0036363636363635488,-0.0034129692832765013
4/5/2019,-0.004115226337448652,0.0,0.0,0.0,0.008298755186721962,0.008583690987124415,0.004366812227074135,-0.004310344827586077,-0.004149377593361092,-0.003984063745019806,-0.007299270072992692,-0.003424657534246478
4/8/2019,0.004132231404958775,0.00411522633744843,-0.004098360655737654,0.008130081300812941,0.0,0.004255319148936065,0.004347826086956719,0.008658008658008587,0.008333333333333304,0.008000000000000007,0.007352941176470562,0.0068728522336769515
4/9/2019,-0.004115226337448652,-0.004098360655737654,-0.004115226337448652,-0.008064516129032251,-0.004115226337448652,-0.004237288135593098,0.0,-0.008583690987124526,-0.008264462809917328,-0.003968253968254065,-0.0036496350364964014,-0.0034129692832765013
4/10/2019,-0.008264462809917328,-0.008230452674897082,0.004132231404958775,0.0,-0.004132231404958553,-0.017021276595744705,-0.017316017316017285,-0.012987012987013102,-0.012499999999999956,-0.01195219123505964,-0.0073260073260073,-0.006849315068493178
4/11/2019,0.008333333333333304,0.008298755186721962,0.0,0.0,0.012448132780082943,0.017316017316017396,0.013215859030836885,0.013157894736842257,0.012658227848101111,0.012096774193548265,0.011070110701107083,0.01379310344827589
4/12/2019,-0.004132231404958553,0.0,0.00411522633744843,0.004065040650406582,0.0,0.02127659574468077,0.026086956521739202,0.030303030303030276,0.029166666666666785,0.019920318725099806,0.014598540145985162,0.010204081632653184
4/15/2019,0.004149377593360981,0.0,-0.004098360655737654,-0.004048582995951455,-0.004098360655737654,0.0,0.0,-0.004201680672268782,-0.004048582995951455,-0.003906250000000111,-0.003597122302158251,-0.0033670033670034627
4/16/2019,0.004132231404958775,0.00411522633744843,0.0,0.004065040650406582,0.008230452674897082,0.004166666666666874,0.008474576271186418,0.016877637130801704,0.016260162601626105,0.019607843137255054,0.014440433212996373,0.01013513513513531
4/17/2019,0.0,0.0,0.00411522633744843,0.0,-0.004081632653061273,-0.004149377593361092,-0.004201680672268782,-0.004149377593361092,-0.0039999999999998925,-0.0038461538461539435,0.0,0.0
4/18/2019,0.00411522633744843,0.0,-0.008196721311475419,0.0,0.0,-0.008333333333333304,-0.0042194092827004814,-0.008333333333333304,-0.012048192771084487,-0.007722007722007707,-0.01067615658362997,-0.010033444816053616
4/22/2019,0.0,0.0,0.008264462809917328,0.0,0.008196721311475308,0.0,0.0,0.004201680672269115,0.012195121951219523,0.0077821011673151474,0.014388489208633004,0.01013513513513531
4/23/2019,-0.004098360655737654,0.0,0.004098360655737876,-0.004048582995951455,-0.012195121951219412,-0.008403361344537785,-0.008474576271186418,-0.012552301255230214,-0.012048192771084487,-0.007722007722007707,-0.0035460992907800915,-0.0033444816053512794
4/24/2019,-0.004115226337448652,-0.004098360655737654,-0.004081632653061273,0.0,-0.004115226337448652,-0.016949152542372947,-0.02564102564102566,-0.016949152542372947,-0.020325203252032464,-0.015564202334630406,-0.017793594306049876,-0.01342281879194629
4/25/2019,0.004132231404958775,0.00411522633744843,-0.004098360655737654,0.0,0.0,0.004310344827586299,0.004385964912280826,0.004310344827586299,0.004149377593360981,0.0039525691699606735,0.0,0.0
4/26/2019,-0.004115226337448652,-0.004098360655737654,-0.004115226337448652,0.0,-0.004132231404958553,-0.02145922746781126,-0.017467248908296984,-0.01716738197424894,-0.012396694214875992,-0.011811023622047334,-0.007246376811594013,-0.006802721088435382
4/29/2019,0.012396694214876103,0.008230452674897082,0.008264462809917328,0.004065040650406582,0.004149377593360981,0.00877192982456143,0.008888888888888946,0.013100436681222627,0.012552301255229992,0.01195219123505975,0.014598540145985162,0.013698630136986356
4/30/2019,-0.008163265306122436,-0.004081632653061273,-0.004098360655737654,-0.004048582995951455,-0.012396694214875992,-0.01304347826086949,-0.013215859030836885,-0.017241379310344862,-0.012396694214875992,-0.011811023622047334,-0.010791366906474753,-0.010135135135135087
5/1/2019,-0.004115226337448652,-0.012295081967213073,0.0,-0.008130081300813052,0.0,0.017621145374449254,0.01785714285714257,0.013157894736842257,0.008368200836819994,0.003984063745019917,-0.0036363636363635488,-0.0034129692832765013
5/2/2019,0.008264462809917328,0.020746887966804906,0.016460905349794164,0.008196721311475308,0.008368200836819994,0.017316017316017396,0.01754385964912286,0.01298701298701288,0.012448132780082943,0.011904761904761862,0.010948905109488871,0.006849315068493178
5/3/2019,-0.008196721311475419,-0.008130081300813052,-0.01619433198380571,0.0,0.0,-0.008510638297872353,-0.008620689655172376,-0.004273504273504147,-0.004098360655737654,-0.0039215686274508554,-0.0072202166064981865,-0.00340136054421758
5/6/2019,0.004132231404958775,0.0,0.00411522633744843,0.0,-0.008298755186721962,-0.008583690987124526,-0.01304347826086949,-0.012875536480686844,-0.012345679012345734,-0.011811023622047334,-0.0072727272727273196,-0.0068259385665528916
5/7/2019,0.00411522633744843,0.0,-0.004098360655737654,0.0,-0.008368200836820106,-0.012987012987013102,-0.013215859030836885,-0.021739130434782483,-0.02083333333333326,-0.02390438247011939,-0.01831501831501825,-0.01718213058419249
5/8/2019,-0.008196721311475419,-0.004098360655737654,0.0,-0.004065040650406471,0.0,0.00877192982456143,0.008928571428571175,0.013333333333333197,0.012765957446808418,0.01632653061224487,0.011194029850746245,0.010489510489510634
5/9/2019,0.004132231404958775,0.0,0.0,0.004081632653061051,-0.0042194092827004814,-0.017391304347826098,-0.017699115044247593,-0.013157894736842035,-0.01680672268907568,-0.016064257028112428,-0.0073800738007380184,-0.00692041522491349
5/10/2019,-0.004115226337448652,0.0,0.0,-0.004065040650406471,0.0,0.0,0.0045045045045044585,0.004444444444444251,0.012820512820512997,0.008163265306122547,0.003717472118959231,0.006968641114982521
5/13/2019,-0.004132231404958553,-0.004115226337448652,-0.008230452674897082,-0.01224489795918382,-0.016949152542372947,-0.03539823008849541,-0.0358744394618834,-0.03539823008849541,-0.03797468354430389,-0.028340080971660075,-0.0185185185185186,-0.02076124567474047
5/14/2019,0.0,0.0,0.0,0.004132231404958775,0.0,0.00917431192660545,0.009302325581395321,0.00917431192660545,0.00877192982456143,0.008333333333333304,0.007547169811320753,0.010600706713780772
5/15/2019,-0.004149377593361092,-0.004132231404958553,0.004149377593360981,0.0,-0.008620689655172376,-0.018181818181818188,-0.02304147465437778,-0.022727272727272818,-0.021739130434782483,-0.02066115702479332,-0.014981273408239737,-0.013986013986013957
5/16/2019,0.0,0.0,-0.008264462809917328,0.0,0.013043478260869712,0.0185185185185186,0.014150943396226356,0.013953488372093092,0.013333333333333197,0.012658227848101111,0.0076045627376426506,0.007092198581560183
5/17/2019,-0.004166666666666541,-0.004149377593361092,-0.004166666666666541,-0.004115226337448652,0.0,0.0,0.0,-0.004587155963302836,-0.004385964912280604,-0.004166666666666541,-0.007547169811320753,-0.007042253521126751
5/20/2019,0.0,-0.004166666666666541,0.0,0.0,0.0042918454935620964,0.004545454545454408,0.009302325581395321,0.018433179723502224,0.013215859030836885,0.008368200836819994,0.0076045627376426506,0.0035460992907803135
5/21/2019,-0.008368200836820106,-0.004184100418410108,0.0,0.0,0.008547008547008517,0.02262443438914019,0.01382488479262678,0.009049773755656076,0.013043478260869712,0.008298755186721962,0.007547169811320753,0.0035335689045936647
5/22/2019,-0.0042194092827004814,-0.004201680672268782,-0.004184100418410108,-0.004132231404958553,0.004237288135593209,-0.01327433628318575,-0.01363636363636378,-0.017937219730941756,-0.02145922746781126,-0.016460905349794275,-0.011235955056179692,-0.007042253521126751
5/23/2019,0.008474576271186418,0.00421940928270037,-0.004201680672268782,-0.004149377593361092,-0.021097046413502185,-0.049327354260089606,-0.041474654377880116,-0.0365296803652968,-0.0350877192982455,-0.03347280334728031,-0.030303030303030276,-0.024822695035460973
5/24/2019,-0.004201680672268782,0.0,-0.008438818565400852,-0.004166666666666541,0.004310344827586299,0.018867924528301883,0.009615384615384581,0.004739336492891155,0.009090909090909038,0.0043290043290042934,0.00390625,0.0
5/28/2019,-0.008438818565400852,-0.008403361344537785,0.008510638297872353,-0.004184100418410108,-0.008583690987124526,-0.01851851851851849,-0.01904761904761909,-0.028301886792452824,-0.027027027027027084,-0.025862068965517238,-0.01945525291828787,-0.018181818181818077
5/29/2019,0.0,0.0,0.0,0.0,-0.0043290043290044045,-0.014150943396226578,-0.009708737864077666,-0.004854368932038944,0.0,-0.004424778761061843,-0.007936507936507908,-0.0037037037037037646
5/30/2019,0.008510638297872353,0.008474576271186418,0.00421940928270037,0.008403361344537785,-0.004347826086956386,-0.014354066985645786,-0.019607843137254943,-0.009756097560975618,-0.01851851851851849,-0.013333333333333197,-0.016000000000000014,-0.014869888475836479
5/31/2019,-0.008438818565400852,0.0,-0.012605042016806678,-0.02083333333333326,-0.03493449781659397,-0.05339805825242727,-0.050000000000000044,-0.049261083743842304,-0.0424528301886794,-0.03603603603603611,-0.028455284552845517,-0.026415094339622636
6/3/2019,0.004255319148936065,-0.008403361344537785,0.0,-0.017021276595744705,-0.045248868778280604,-0.06666666666666665,-0.05789473684210522,-0.051813471502590636,-0.039408866995073843,-0.032710280373831946,-0.02092050209205032,-0.019379844961240456
6/4/2019,-0.008474576271186418,0.0,0.0,-0.008658008658008698,0.0,0.03296703296703285,0.027932960893854775,0.032786885245901454,0.03076923076923066,0.024154589371980784,0.02991452991453003,0.027667984189723382
6/5/2019,-0.012820512820512775,-0.004237288135593098,0.0,-0.017467248908296984,-0.033175355450236865,-0.02659574468085102,-0.016304347826086918,-0.015873015873015817,-0.004975124378109319,0.0,0.004149377593360981,0.011538461538461497
6/6/2019,0.0043290043290042934,0.0,-0.008510638297872353,-0.013333333333333197,-0.009803921568627416,0.027322404371584508,0.022099447513812098,0.010752688172043001,0.004999999999999893,0.0,0.0,-0.0038022813688212143
6/7/2019,-0.008620689655172376,-0.01276595744680864,-0.02145922746781126,-0.031531531531531654,-0.024752475247524774,-0.015957446808510523,-0.016216216216216273,-0.015957446808510523,-0.01990049751243772,-0.014150943396226578,-0.024793388429752095,-0.019083969465648942
6/10/2019,0.0,-0.004310344827586077,0.004385964912280826,0.027906976744185963,0.030456852791878042,0.027027027027026973,0.027472527472527597,0.03243243243243232,0.030456852791878042,0.028708133971291794,0.025423728813559254,0.01945525291828809
6/11/2019,-0.01304347826086949,-0.0216450216450218,-0.008733624454148492,0.0,0.009852216748768461,0.015789473684210575,0.0,0.005235602094240788,0.0,0.0,0.0,0.0
6/12/2019,-0.03524229074889873,-0.017699115044247593,-0.013215859030836885,-0.004524886877827927,-0.014634146341463317,-0.025906735751295318,-0.021390374331550777,-0.02083333333333337,-0.01477832512315258,-0.009302325581395321,-0.004132231404958553,0.0
6/13/2019,0.022831050228310668,0.0045045045045044585,-0.022321428571428714,-0.00909090909090915,-0.00990099009900991,-0.02659574468085102,-0.02732240437158473,-0.02127659574468077,-0.020000000000000018,-0.014084507042253391,-0.008298755186721962,-0.003816793893129833
6/14/2019,-0.0044642857142858094,-0.008968609865470878,0.004566210045662267,0.0,0.0,0.005464480874316946,0.00561797752808979,0.005434782608695565,0.0,-0.004761904761904856,-0.004184100418410108,-0.007662835249042099
6/17/2019,-0.004484304932735328,0.0,0.013636363636363447,0.00917431192660545,0.014999999999999902,0.010869565217391353,0.005586592178770999,0.0,0.0,0.0,-0.004201680672268782,-0.0038610038610037423
6/18/2019,-0.018018018018018056,-0.004524886877827927,-0.004484304932735328,0.0,0.0049261083743843415,0.0,0.0,-0.010810810810810811,-0.015306122448979553,-0.014354066985645786,-0.012658227848101333,-0.011627906976744318
6/19/2019,-0.01834862385321101,-0.00909090909090915,-0.018018018018018056,-0.040909090909091006,-0.03921568627450989,-0.06451612903225812,-0.05555555555555558,-0.032786885245901676,-0.020725388601036343,-0.01456310679611661,-0.008547008547008517,-0.0039215686274508554
6/20/2019,0.014018691588784993,-0.013761467889908396,-0.01834862385321101,-0.033175355450236865,-0.025510204081632626,-0.011494252873563204,-0.00588235294117645,-0.016949152542372947,-0.01058201058201047,-0.009852216748768461,-0.004310344827586077,-0.003937007874015852
6/21/2019,-0.004608294930875445,0.0046511627906977715,-0.014018691588785215,0.004901960784313708,0.020942408376963373,0.029069767441860517,0.029585798816567976,0.034482758620689724,0.03208556149732611,0.029850746268656803,0.025974025974025983,0.02371541501976293
6/24/2019,-0.01851851851851849,-0.01388888888888895,0.009478672985782088,0.024390243902439046,-0.015384615384615441,-0.02824858757062154,-0.028735632183908066,-0.02777777777777779,-0.025906735751295318,-0.02415458937198056,-0.016877637130801704,-0.015444015444015413
6/25/2019,-0.004716981132075526,-0.004694835680751019,-0.004694835680751019,0.0,0.005208333333333259,-0.005813953488372103,-0.01183431952662728,-0.011428571428571455,-0.010638297872340274,-0.00990099009900991,-0.008583690987124526,-0.007843137254901933
6/26/2019,0.0,0.0,0.014150943396226356,0.00952380952380949,0.015544041450777257,0.03508771929824572,0.041916167664670656,0.040462427745664886,0.032258064516129004,0.02499999999999991,0.017316017316017396,0.015810276679841806
6/27/2019,0.03791469194312791,0.014150943396226356,-0.0046511627906975495,0.0,-0.015306122448979553,-0.016949152542372947,-0.017241379310344862,-0.022222222222222254,-0.02083333333333337,-0.019512195121951237,-0.017021276595744705,-0.01945525291828787
6/28/2019,-0.004566210045662045,0.0,-0.009345794392523366,-0.014150943396226578,-0.005181347150259086,0.005747126436781658,0.0,0.0,-0.005319148936170137,-0.004975124378109319,0.0,0.0
7/1/2019,-0.004587155963302836,0.0046511627906977715,0.04245283018867907,0.004784688995215447,0.01041666666666674,0.017142857142857126,0.01754385964912286,0.017045454545454586,0.016042780748662944,0.014999999999999902,0.01298701298701288,0.011904761904761862
